area,habilidade,descricao,tri_score,area_code,tri_range,conceitos_cientificos,campos_semanticos,campos_lexicais,processos_fenomenos,contextos_historicos,habilidades_compostas,all_entities
Linguagens,H9,"Crítica à mercantilização do futebol, que se torna um produto a ser consumido, negando sua dimensão criativa.",557.5,LC,550-650,,,,se torna um produto a ser consumido,,,se torna um produto a ser consumido
Linguagens,H9,"Transformações nas brincadeiras infantis, promovendo uma vivência corporal menos ativa.",562.1,LC,550-650,,,,"promovendo uma vivência corporal menos ativa., Transformações nas brincadeiras infantis",,,"promovendo uma vivência corporal menos ativa., Transformações nas brincadeiras infantis"
Linguagens,H9,"Esporte e mídia (telespetáculo), distorção da experiência do ser-atleta para os espectadores.",566.2,LC,550-650,,Esporte e mídia,Esporte e mídia,distorção da experiência do ser-atleta para os espectadores,,,"Esporte e mídia, Esporte e mídia, distorção da experiência do ser-atleta para os espectadores"
Linguagens,H9,Cultura hip-hop no Brasil como forma de afirmação de identidade dos jovens.,633.6,LC,550-650,,,,,,,
Linguagens,H9,"Poema ""Verbo ser"", sobre conflito do padrão corporal imposto versus a busca de autenticidade.",642.2,LC,550-650,autenticidade,,,,,,autenticidade
Linguagens,H9,"Preconceito no futebol feminino, uso de argumento biológico para justificar desigualdades.",658.4,LC,650-750,argumento biológico,,,,,,argumento biológico
Linguagens,H9,"Racismo no futebol brasileiro, atitude contestadora de um jogador contra o mito da democracia racial.",665.2,LC,650-750,,,,,,,
Linguagens,H10,"Obesidade e saúde, relacionando o excesso de peso ao quadro clínico da população (fator de risco).",450.2,LC,450-550,"fator de risco, excesso de peso, quadro clínico da população",,,,,,"fator de risco, excesso de peso, quadro clínico da população"
Linguagens,H10,"Saúde do adolescente, relação entre má alimentação, sedentarismo e doenças crônicas.",471.2,LC,450-550,"sedentarismo, doenças crônicas, má alimentação",,,,,,"sedentarismo, doenças crônicas, má alimentação"
Linguagens,H10,Padrão de beleza e distúrbios de imagem corporal (anorexia e bulimia).,483.2,LC,450-550,,,,,,,
Linguagens,H10,"Saúde mental no esporte, relação entre a pressão e a dimensão emocional dos atletas.",491.1,LC,450-550,,,,,,,
Linguagens,H10,"Efeitos fisiológicos do exercício físico, como diminuição da frequência cardíaca em repouso.",492.4,LC,450-550,"frequência cardíaca, exercício físico",,,,,,"frequência cardíaca, exercício físico"
Linguagens,H10,"Práticas corporais e desigualdade, sendo o fator central a desigualdade entre classes sociais.",496.9,LC,450-550,,,,,,,
Linguagens,H10,"Uso de suplementos alimentares por adolescentes, estimulado pela indústria que visa um corpo ideal.",503.1,LC,450-550,,,,,,,
Linguagens,H10,"Educação para a saúde, pressupondo a constituição de hábitos saudáveis.",519.3,LC,450-550,,Educação para a saúde,Educação para a saúde,,,,"Educação para a saúde, Educação para a saúde"
Linguagens,H10,"Aptidão física e saúde, problematizando a organização social e seu impacto na mudança de hábitos.",530.6,LC,450-550,Aptidão física,organização social,organização social,mudança de hábitos,,,"Aptidão física, organização social, organização social, mudança de hábitos"
Linguagens,H10,"Indústria de brinquedos (Barbie) e corpo feminino, analisando a proporcionalidade entre o corpo da boneca e o humano.",537.6,LC,450-550,,,,,,,
Linguagens,H10,"Prática de exercícios físicos, com o segundo texto apresentando uma visão ampliada que considera aspectos sociais.",545.0,LC,450-550,"visão ampliada, exercícios físicos, aspectos sociais",aspectos sociais,,,,,"visão ampliada, exercícios físicos, aspectos sociais, aspectos sociais"
Linguagens,H10,"""Exergames"" como possibilidade para estimular a exercitação física e promover a saúde.",554.2,LC,550-650,exercitação física,,,,,,exercitação física
Linguagens,H10,"Pobreza e acesso à atividade física, necessidade de ações relacionadas à educação e distribuição de renda.",604.5,LC,550-650,atividade física,distribuição de renda,,,,,"atividade física, distribuição de renda"
Linguagens,H10,"Conceito ampliado de saúde, como consequência da forma de organização social.",609.0,LC,550-650,Conceito ampliado de saúde,,,,,,Conceito ampliado de saúde
Linguagens,H10,"Arte (Pop Art) e corpo feminino, com a erotização do corpo constituída pela educação do gesto e comportamento.",748.0,LC,650-750,,corpo feminino,,erotização do corpo,Pop Art,,"corpo feminino, erotização do corpo, Pop Art"
Linguagens,H11,"Prática de aventura (Mountainboard), caracterizada pela criatividade para adaptações a novos espaços.",444.1,LC,200-450,,,,,,,
Linguagens,H11,"Esporte eletrônico, seu crescimento demonstrando a condição favorável à expansão da modalidade.",472.4,LC,450-550,,,Esporte eletrônico,expansão da modalidade,,,"Esporte eletrônico, expansão da modalidade"
Linguagens,H11,"Esporte-participação, presente em modalidades esportivas adaptadas para maior engajamento.",503.0,LC,450-550,,,,,,,
Linguagens,H11,"Democratização do skate, possibilitada por diversos fatores (tecnologia, eventos, etc.).",506.2,LC,450-550,,,,Democratização do skate,,,Democratização do skate
Linguagens,H11,"Regras do MMA, transformadas para delimitar a violência e enquadrar a modalidade como esporte de espetáculo.",525.0,LC,450-550,,,,,,,
Linguagens,H11,"Canção sobre futebol (Wilson Simonal), com crítica à alienação provocada pelo esporte.",530.7,LC,450-550,,,,alienação provocada pelo esporte,Wilson Simonal,,"alienação provocada pelo esporte, Wilson Simonal"
Linguagens,H11,"Jogo de amarelinha, mostrando a possibilidade de reinvenção da brincadeira em seu contexto.",530.7,LC,450-550,,,,reinvenção da brincadeira,seu contexto,,"reinvenção da brincadeira, seu contexto"
Linguagens,H11,"Conceito de luta na educação física, envolvendo combate corporal intencional com regras.",536.2,LC,450-550,,educação física,educação física,,,,"educação física, educação física"
Linguagens,H11,"Mulheres transgênero no esporte, limites do potencial inclusivo dados pela dependência de características biológicas padronizadas.",553.7,LC,550-650,,,,,,,
Linguagens,H11,"Princípios operacionais dos esportes coletivos, com o drible no handebol caracterizando a progressão da equipe.",584.4,LC,550-650,,,,progressão da equipe,,,progressão da equipe
Linguagens,H11,"Jogos dos Povos Indígenas, com a legitimação das práticas corporais indígenas como modalidade esportiva.",598.5,LC,550-650,,,,,Povos Indígenas,,Povos Indígenas
Linguagens,H11,"Jogo e ludicidade, com a fruição se estabelecendo pelo caráter lúdico que permite experiências inusitadas.",617.9,LC,550-650,caráter lúdico,,,,,,caráter lúdico
Linguagens,H11,"Valores olímpicos e paralímpicos, com o respeito se caracterizando pelo fair play e combate ao doping.",682.1,LC,650-750,fair play,,,,,,fair play
Linguagens,H15,"Literatura contemporânea, falta de oportunidades na cidade dialogando com a pobreza do campo.",518.2,LC,450-550,,"Literatura contemporânea, falta de oportunidades na cidade",Literatura contemporânea,,,,"Literatura contemporânea, falta de oportunidades na cidade, Literatura contemporânea"
Linguagens,H15,"Literatura e contexto político (anos 1970), representação do culto ao medo no cotidiano.",541.6,LC,450-550,,Literatura e contexto político,,culto ao medo no cotidiano,anos 1970,,"Literatura e contexto político, culto ao medo no cotidiano, anos 1970"
Linguagens,H15,"Literatura romântica (abolicionismo), apontando a hipocrisia do discurso conservador na defesa da escravidão.",568.0,LC,550-650,,"Literatura romântica, abolicionismo, discurso conservador",,,,,"Literatura romântica, abolicionismo, discurso conservador"
Linguagens,H15,"Peça teatral de 1964, impasse da sociedade brasileira representado pela correlação entre alinhamento político e posição corporal.",570.4,LC,550-650,,,,correlação entre alinhamento político e posição corporal,impasse da sociedade brasileira,,"correlação entre alinhamento político e posição corporal, impasse da sociedade brasileira"
Linguagens,H15,"Romance ""Triste Fim de Policarpo Quaresma"", a construção de uma pátria mítica conduzindo à frustração ideológica.",574.6,LC,550-650,,,,"frustração ideológica, construção de uma pátria mítica",Policarpo Quaresma,,"frustração ideológica, construção de uma pátria mítica, Policarpo Quaresma"
Linguagens,H15,"Romance de 1939, delineando o contexto urbano e os novos papéis femininos.",578.2,LC,550-650,,contexto urbano,,,"Romance de 1939, contexto urbano",,"contexto urbano, Romance de 1939, contexto urbano"
Linguagens,H15,"Ficção dos anos 1950, com renovação na descrição impressionista do fetiche do personagem.",582.2,LC,550-650,,,,,anos 1950,,anos 1950
Linguagens,H15,"Práticas culturais nipo-brasileiras, com o lugar à mesa metaforizando uma estrutura de poder.",585.1,LC,550-650,,,,metaforizando uma estrutura de poder,,,metaforizando uma estrutura de poder
Linguagens,H15,"Poema de Cacaso (década de 1970), metaforizando o emblema nacional (bandeira) transfigurado pela violência.",587.5,LC,550-650,,,,transfigurado pela violência,década de 1970,,"transfigurado pela violência, década de 1970"
Linguagens,H15,"Poema da década de 1970, caracterizando o momento de opressão através de alegorias de forte impacto.",593.3,LC,550-650,,,,,década de 1970,,década de 1970
Linguagens,H15,"Poema de Leminski, revelando a percepção da empatia como fator de autoconhecimento.",595.4,LC,550-650,,,,,,,
Linguagens,H15,"Peça de Oswald de Andrade, ironizando a reação da sociedade (conservadora) ao futurismo.",597.6,LC,550-650,,,,,,,
Linguagens,H15,"Poema de Jorge de Lima, com o eu lírico enfatizando a preservação da memória ancestral e a resistência negra.",614.5,LC,550-650,,,,"resistência negra, preservação da memória ancestral",,,"resistência negra, preservação da memória ancestral"
Linguagens,H15,"Romance ""Esaú e Jacó"" de Machado de Assis, com a ironia no misto de singeleza e astúcia dos gestos da personagem.",619.9,LC,550-650,,,,,,,
Linguagens,H15,"Romance naturalista, com o narrador revelando influência do pensamento científico (determinismo biológico).",634.8,LC,550-650,"determinismo biológico, influência do pensamento científico",Romance naturalista,,,,,"determinismo biológico, influência do pensamento científico, Romance naturalista"
Linguagens,H15,"Poema ""O Trovador"" de Mário de Andrade, problematizando a identidade nacional na oposição tupi (selvagem) x alaúde (civilizado).",643.1,LC,550-650,,,,,,,
Linguagens,H15,"Poema ""O Farrista"" de Murilo Mendes, remontando ao colonialismo sob um viés iconoclasta (crítico, irreverente).",655.5,LC,650-750,,,,,colonialismo,,colonialismo
Linguagens,H15,"Conto de João Guimarães Rosa, com a Inconfidência Mineira usada para criar um contraste entre austeridade pomposa e imagem repugnante.",692.0,LC,650-750,,,,,,,
Linguagens,H15,"Literatura do período militar, com o texto utilizando metáforas e ironias para expressar um olhar crítico.",710.8,LC,650-750,,,,,período militar,olhar crítico,"período militar, olhar crítico"
Linguagens,H15,"Poesia e contexto social (ditadura militar), com o eu lírico revelando a fragmentação das relações humanas.",721.7,LC,650-750,,contexto social,,fragmentação das relações humanas,ditadura militar,,"contexto social, fragmentação das relações humanas, ditadura militar"
Linguagens,H15,"Poema contemporâneo, com o eu lírico recriando em seu momento, com linguagem de ruptura, o ambiente de opressão da Inconfidência Mineira.",722.9,LC,650-750,,Poema contemporâneo,Poema contemporâneo,,Inconfidência Mineira,,"Poema contemporâneo, Poema contemporâneo, Inconfidência Mineira"
Linguagens,H15,"Poesia pré-modernista (Augusto dos Anjos), com a manutenção de elementos formais parnasianos/simbolistas dimensionada pela inovação na expressividade poética.",737.2,LC,650-750,,,,,Augusto dos Anjos,,Augusto dos Anjos
Linguagens,H15,"Poema ufanista de Olavo Bilac, com a prosperidade individual, como a da terra, independendo de políticas de governo.",1328.5,LC,750+,prosperidade individual,,,,,,prosperidade individual
Linguagens,H16,"Poema-crônica sobre opressão e repressão, com a repetição gerando intensificação e a ideia de opressão física e moral.",496.3,LC,450-550,,,,intensificação,,,intensificação
Linguagens,H16,"Conto de Carlos Drummond de Andrade, com o efeito irônico na metaforização do sentido literal do verbo ""beber"".",500.4,LC,450-550,efeito irônico,,,efeito irônico,,,"efeito irônico, efeito irônico"
Linguagens,H16,"Poema de João Cabral de Melo Neto, com a recriação poética de uma palavra (flor) a partir de imagens.",505.5,LC,450-550,,,,recriação poética de uma palavra,,,recriação poética de uma palavra
Linguagens,H16,"Conto regionalista, com a expressividade lírica reforçada pela afetividade ao noticiar a morte do cantador.",509.8,LC,450-550,,Conto regionalista,expressividade lírica,morte do cantador,,,"Conto regionalista, expressividade lírica, morte do cantador"
Linguagens,H16,"""Romance de 30"" (A Bagaceira), com recursos composicionais no desenho cru da realidade dramática dos retirantes.",545.8,LC,450-550,,,,,,desenho cru,desenho cru
Linguagens,H16,"Obra de Clarice Lispector, com a peculiaridade do narrador que reflete sobre questões existenciais e a construção do discurso.",562.0,LC,550-650,,,,,,,
Linguagens,H16,"Conto de Machado de Assis (""A Causa Secreta""), com o procedimento narrativo registrando o prazer da personagem (Fortunato) em relação ao sofrimento alheio.",564.6,LC,550-650,,,,,,,
Linguagens,H16,"Conto contemporâneo, com o narrador compondo uma alegoria que representa a materialização de expectativas utópicas.",575.1,LC,550-650,,Conto contemporâneo,Conto contemporâneo,materialização de expectativas utópicas,,,"Conto contemporâneo, Conto contemporâneo, materialização de expectativas utópicas"
Linguagens,H16,"Poema de Mário de Andrade, com o eu lírico revelando a serenidade sedimentada pela entrega pacífica ao desejo.",580.5,LC,550-650,,,,entrega pacífica ao desejo,,,entrega pacífica ao desejo
Linguagens,H16,"Poesia concreta, com a expressividade atingida pela fragmentação da palavra para representar o estreitamento das lembranças.",582.4,LC,550-650,,Poesia concreta,,estreitamento das lembranças,,,"Poesia concreta, estreitamento das lembranças"
